brand,model,screen_size,color,harddisk,cpu,ram,os,special_features,graphics,graphics_coprocessor,cpu_speed,rating,price,cpu_brand,cpu_type,cpu_speed_ghz,ram_gb,storage_size_gb,storage_type,screen_size_inches,price_per_gb_ram,storage_efficiency,performance_tier
Dell,Latitude 5520 Laptop,15.6 Inches,Black,256 Gb,Core i7,16 Gb,Windows 10 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,2366.99,Other,i7,0.0,16.0,256,Unknown,15.6,139.23470588235293,256.0,High-End
Dell,Latitude 3520 Laptop,15.6 Inches,Black,512 Gb,Core i5,32 Gb,Windows 11 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,953.82,Other,i5,0.0,32.0,512,Unknown,15.6,28.903636363636366,512.0,Mid-Range
Dell,Latitude 5420 Laptop,14 Inches,Black,128 Gb,Core i5,4 Gb,Windows 11 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,1078.99,Other,i5,0.0,4.0,128,Unknown,14.0,215.798,128.0,Budget
Dell,Latitude 9520 Laptop,15 Inches,Black,512 Gb,Core i7,16 Gb,Windows 10 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,1046.99,Other,i7,0.0,16.0,512,Unknown,15.0,61.58764705882353,512.0,High-End
Dell,Latitude 7320 Laptop,13.3 Inches,Black,256 Gb,Core i5,16 Gb,Windows 10 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,683.99,Other,i5,0.0,16.0,256,Unknown,13.3,40.23470588235294,256.0,Mid-Range
Dell,Latitude 5420 Laptop,14 Inches,Black,512 Gb,Core i5,32 Gb,Windows 11 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,1125.99,Other,i5,0.0,32.0,512,Unknown,14.0,34.120909090909095,512.0,Mid-Range
Dell,Latitude 7420 Laptop,14 Inches,Black,2000 Gb,Core i5,Unknown,Windows 11 Home,Unknown,Unknown,Unknown,Unknown,4.2,1328.99,Other,i5,0.0,0.0,2000,Unknown,14.0,1328.99,2000.0,Entry-Level
Dell,Inspiron 3511 Laptop,15.6 Inches,Black,2000 Gb,Core i5,16 Gb,Windows 10 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,714.99,Other,i5,0.0,16.0,2000,Unknown,15.6,42.05823529411765,2000.0,Mid-Range
Dell,Precision 7770 Laptop,17.3 Inches,Silver,1000 Gb,Core i5,32 Gb,Windows 11 Pro,Wifi & Bluetooth,Nvidia Rtx A5500,Unknown,Unknown,4.2,3176.99,Other,i5,0.0,32.0,1000,Unknown,17.3,96.27242424242424,1000.0,Mid-Range
Dell,Precision 7560 Laptop,15.6 Inches,Silver,512 Gb,Core i7,16 Gb,Windows 11 Home,Wifi & Bluetooth,Nvidia T1200,Unknown,Unknown,4.2,2126.99,Other,i7,0.0,16.0,512,Unknown,15.6,125.1170588235294,512.0,High-End
Dell,Latitude 3520 Laptop,15.6 Inches,Black,512 Gb,Core i7,8 Gb,Windows 11 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,1584.99,Other,i7,0.0,8.0,512,Unknown,15.6,176.11,512.0,Mid-Range
Dell,Vostro 3510 Laptop,15.6 Inches,Black,512 Gb,Core i7,8 Gb,Windows 11 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,921.99,Other,i7,0.0,8.0,512,Unknown,15.6,102.44333333333333,512.0,Mid-Range
Dell,Vostro 3510 Laptop,15.6 Inches,Black,256 Gb,Core i5,16 Gb,Windows 10 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,719.99,Other,i5,0.0,16.0,256,Unknown,15.6,42.35235294117647,256.0,Mid-Range
Dell,Xps 9510 Laptop,15.6 Inches,Platinum Silver,512 Gb,Core i7,64 Gb,Windows 10 Home,Wifi & Bluetooth,Nvidia Geforce Rtx 3050 Ti,Unknown,Unknown,4.2,2877.06,Other,i7,0.0,64.0,512,Unknown,15.6,44.26246153846154,512.0,High-End
Dell,Inspiron 3511 Laptop,15.6 Inches,Black,2000 Gb,Core i5,64 Gb,Windows 10 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,821.99,Other,i5,0.0,64.0,2000,Unknown,15.6,12.646,2000.0,Mid-Range
Dell,Inspiron 3511 Laptop,15.6 Inches,Black,512 Gb,Core i5,16 Gb,Windows 10 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,660.99,Other,i5,0.0,16.0,512,Unknown,15.6,38.881764705882354,512.0,Mid-Range
Dell,Alienware M18 Laptop,18 Inches,Black,1000 Gb,Core i9,32 Gb,Windows 11 Home,Wifi & Bluetooth,"Nvidia Geforce Rtx 4070, Dedicated",Unknown,Unknown,4.2,2675.28,Other,i9,0.0,32.0,1000,Unknown,18.0,81.06909090909092,1000.0,High-End
Dell,Alienware M16 Laptop,16 Inches,Black,512 Gb,Core i7,32 Gb,Windows 11 Pro,Wifi & Bluetooth,Nvidia Geforce Rtx 4050,Unknown,Unknown,4.2,1989.85,Other,i7,0.0,32.0,512,Unknown,16.0,60.29848484848485,512.0,High-End
Dell,Alienware M18 Laptop,18 Inches,Black,512 Gb,Core i7,16 Gb,Windows 11 Pro,Wifi & Bluetooth,Nvidia Geforce Rtx 4070,Unknown,Unknown,4.2,2244.54,Other,i7,0.0,16.0,512,Unknown,18.0,132.03176470588235,512.0,High-End
Dell,Latitude 5520 Laptop,15.6 Inches,Black,4000 Gb,Core i7,32 Gb,Windows 10 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,2109.99,Other,i7,0.0,32.0,4000,Unknown,15.6,63.9390909090909,4000.0,High-End
Dell,Latitude 3520 Laptop,15.6 Inches,Black,2000 Gb,Core i7,32 Gb,Windows 11 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,1761.99,Other,i7,0.0,32.0,2000,Unknown,15.6,53.39363636363636,2000.0,High-End
Dell,Latitude 5420 Laptop,14 Inches,Black,2000 Gb,Core i5,16 Gb,Windows 11 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,1283.99,Other,i5,0.0,16.0,2000,Unknown,14.0,75.52882352941177,2000.0,Mid-Range
Dell,Latitude 5420 Laptop,14 Inches,Black,512 Gb,Core i5,32 Gb,Windows 10 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,1231.99,Other,i5,0.0,32.0,512,Unknown,14.0,37.333030303030306,512.0,Mid-Range
Dell,Inspiron 3511 Laptop,15.6 Inches,Black,512 Gb,Core i5,8 Gb,Windows 10 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,647.99,Other,i5,0.0,8.0,512,Unknown,15.6,71.99888888888889,512.0,Budget
Dell,Inspiron 16 5620,16 Inches,Platinum Silver,2 Tb,Core i7 Family,16 Gb,Windows 10 Home,"Fingerprint Reader, Hd Audio, Backlit Keyboard, Anti Glare Coating, Memory Card Slot",Dedicated,Unknown,Unknown,4.2,1479.0,Other,i7,0.0,16.0,2,Unknown,16.0,87.0,2.0,High-End
Dell,Latitude 7440 Laptop,14 Inches,Black,1000 Gb,Core i7,16 Gb,Windows 11 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,1305.17,Other,i7,0.0,16.0,1000,Unknown,14.0,76.77470588235295,1000.0,High-End
Dell,Inspiron 5620 Laptop,16 Inches,"Grey, Gray, Platinum Silver",256 Gb,Core i5,12 Gb,Windows 10 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,739.99,Other,i5,0.0,12.0,256,Unknown,16.0,56.92230769230769,256.0,Mid-Range
Dell,Latitude 5520 Laptop,15.6 Inches,Black,512 Gb,Core i5,32 Gb,Windows 11 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,953.82,Other,i5,0.0,32.0,512,Unknown,15.6,28.903636363636366,512.0,Mid-Range
Dell,Latitude 5320 Laptop,13.3 Inches,Black,256 Gb,Core i7,16 Gb,Windows 10 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,821.99,Other,i7,0.0,16.0,256,Unknown,13.3,48.35235294117647,256.0,High-End
Dell,Alienware X14 R2 Laptop,14 Inches,Silver,1000 Gb,Core i7,32 Gb,Windows 11 Home,Wifi & Bluetooth,Nvidia Geforce Rtx 4060,Unknown,Unknown,4.2,2033.26,Other,i7,0.0,32.0,1000,Unknown,14.0,61.6139393939394,1000.0,High-End
Asus,Tuf Gaming A17,17.3 Inches,Graphite Black,1 Tb,Ryzen 5 4600H,24 Gb,Windows 10 Pro,"Hd Audio, Backlit Keyboard, Anti Glare Coating, Numeric Keypad",Dedicated,Unknown,Unknown,4.2,1139.0,Other,Ryzen 5,0.0,24.0,1,Unknown,17.3,45.56,1.0,Mid-Range
Lg,Gram 16 Pro,16 Inches,Black,8 Tb,Core i7 Family,32 Gb,Windows 10 Home,"Hd Audio, Backlit Keyboard, Anti Glare Coating, Memory Card Slot, Numeric Keypad",Dedicated,Unknown,Unknown,4.2,2489.99,Other,i7,0.0,32.0,8,Unknown,16.0,75.45424242424242,8.0,High-End
Dell,Precision 7680 Laptop,16 Inches,Silver,1000 Gb,Core i7,32 Gb,Windows 11 Pro,Wifi & Bluetooth,Nvidia Rtx 2000 Ada,Unknown,Unknown,4.2,2400.99,Other,i7,0.0,32.0,1000,Unknown,16.0,72.75727272727272,1000.0,High-End
Dell,Alienware M15 R5 Ryzen Edition Laptop,15.6 Inches,Dark Side Of The Moon,2000 Gb,AMD Ryzen 7,32 Gb,Windows 10 Home,Wifi & Bluetooth,Nvidia Geforce Rtx 3070,Unknown,Unknown,4.2,2255.92,AMD,Ryzen 7,0.0,32.0,2000,Unknown,15.6,68.36121212121212,2000.0,High-End
Dell,G15 5530 Laptop,15.6 Inches,Gray,1000 Gb,Core i7,16 Gb,Windows 11 Pro,Wifi & Bluetooth,Nvidia Geforce Rtx 4060,Unknown,Unknown,4.2,1409.99,Other,i7,0.0,16.0,1000,Unknown,15.6,82.94058823529411,1000.0,High-End
Dell,Alienware X17 R2 Laptop,17.3 Inches,Lunar Light,1000 Gb,Core i9,64 Gb,Windows 11 Home,Wifi & Bluetooth,Nvidia Geforce Rtx 3080 Ti,Unknown,Unknown,4.2,3196.99,Other,i9,0.0,64.0,1000,Unknown,17.3,49.184461538461534,1000.0,High-End
Dell,Latitude 3420 Laptop,14 Inches,Black,128 Gb,Core i7,4 Gb,Windows 11 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,2211.99,Other,i7,0.0,4.0,128,Unknown,14.0,442.39799999999997,128.0,Budget
Dell,Latitude 3520 Laptop,15.6 Inches,Black,512 Gb,Core i5,64 Gb,Windows 10 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,1059.67,Other,i5,0.0,64.0,512,Unknown,15.6,16.302615384615386,512.0,Mid-Range
Dell,Vostro 3510 Laptop,15.6 Inches,Black,512 Gb,Core i7,16 Gb,Windows 10 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,942.99,Other,i7,0.0,16.0,512,Unknown,15.6,55.47,512.0,High-End
Dell,Latitude 5520 Laptop,15.6 Inches,Black,256 Gb,Core i7,64 Gb,Windows 11 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,2535.99,Other,i7,0.0,64.0,256,Unknown,15.6,39.01523076923077,256.0,High-End
Dell,Inspiron 3511 Laptop,15.6 Inches,Black,4000 Gb,Core i5,32 Gb,Windows 10 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,956.49,Other,i5,0.0,32.0,4000,Unknown,15.6,28.984545454545454,4000.0,Mid-Range
Dell,Latitude 7420 Laptop,14 Inches,Black,256 Gb,Core i5,16 Gb,Windows 11 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,1014.99,Other,i5,0.0,16.0,256,Unknown,14.0,59.70529411764706,256.0,Mid-Range
Dell,Inspiron 3501 Laptop,15.6 Inches,Black,2000 Gb,Core i3,16 Gb,Windows 10 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,635.67,Other,i3,0.0,16.0,2000,Unknown,15.6,37.39235294117647,2000.0,Mid-Range
Dell,Latitude 7520 Laptop,15.6 Inches,Black,256 Gb,Core i5,8 Gb,Windows 10 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,1077.99,Other,i5,0.0,8.0,256,Unknown,15.6,119.77666666666667,256.0,Budget
Dell,Inspiron 3511 Laptop,15.6 Inches,Black,256 Gb,Core i5,16 Gb,Windows 10 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,586.96,Other,i5,0.0,16.0,256,Unknown,15.6,34.527058823529416,256.0,Mid-Range
Dell,Xps 9510 Laptop,15.6 Inches,Platinum Silver,512 Gb,Core i7,16 Gb,Windows 10 Home,Wifi & Bluetooth,Nvidia Geforce Rtx 3050 Ti,Unknown,Unknown,4.2,2810.99,Other,i7,0.0,16.0,512,Unknown,15.6,165.35235294117646,512.0,High-End
Dell,Latitude 7420 Laptop,14 Inches,Black,256 Gb,Core i5,16 Gb,Windows 10 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,1056.99,Other,i5,0.0,16.0,256,Unknown,14.0,62.17588235294118,256.0,Mid-Range
Dell,Inspiron 3511 Laptop,15.6 Inches,Black,4000 Gb,Core i5,64 Gb,Windows 10 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,1037.99,Other,i5,0.0,64.0,4000,Unknown,15.6,15.969076923076923,4000.0,Mid-Range
Hp,15-Dy100,15.6 Inches,Natural Silver,2 Tb,Core i3-1005G1,48 Gb,Windows 11 Home,"Hd Audio, Anti Glare Coating, Memory Card Slot, Numeric Keypad",Integrated,Unknown,Unknown,4.2,839.0,Other,i3,0.0,48.0,2,Unknown,15.6,17.122448979591837,2.0,Mid-Range
Hp,15-Dy200,15.6 Inches,Natural Silver,2 Tb,Core i7 Family,48 Gb,Windows 10 Pro,"Hd Audio, Memory Card Slot, Numeric Keypad",Integrated,Unknown,Unknown,4.2,1239.0,Other,i7,0.0,48.0,2,Unknown,15.6,25.285714285714285,2.0,High-End
Dell,Latitude 5520 Laptop,15.6 Inches,Black,2000 Gb,Core i5,32 Gb,Windows 11 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,1865.99,Other,i5,0.0,32.0,2000,Unknown,15.6,56.54515151515152,2000.0,Mid-Range
Dell,Precision 3580 Laptop,15.6 Inches,Silver,256 Gb,Core i5,16 Gb,Windows 11 Pro,Wifi & Bluetooth,Nvidia Geforce Rtx A500,Unknown,Unknown,4.2,1660.99,Other,i5,0.0,16.0,256,Unknown,15.6,97.70529411764706,256.0,Mid-Range
Dell,Precision 3581 Laptop,15.6 Inches,Silver,1000 Gb,Core i7,64 Gb,Windows 11 Pro,Wifi & Bluetooth,Nvidia Rtx A1000,Unknown,Unknown,4.2,2216.99,Other,i7,0.0,64.0,1000,Unknown,15.6,34.10753846153846,1000.0,High-End
Dell,Precision 5570 Laptop,15.6 Inches,Silver,256 Gb,Core i5,8 Gb,Windows 10 Pro,Wifi & Bluetooth,Nvidia Rtx A1000,Unknown,Unknown,4.2,2007.99,Other,i5,0.0,8.0,256,Unknown,15.6,223.11,256.0,Budget
Dell,Inspiron 5630 Laptop,16 Inches,"Gray, Platinum Silver",1000 Gb,Core i7,16 Gb,Windows 11 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,1043.99,Other,i7,0.0,16.0,1000,Unknown,16.0,61.41117647058824,1000.0,High-End
Dell,Inspiron 3501 Laptop,15.6 Inches,Black,128 Gb,Core i3,8 Gb,Windows 10 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,558.99,Other,i3,0.0,8.0,128,Unknown,15.6,62.11,128.0,Budget
Dell,Inspiron 7420 2-In-1,14 Inches,"Grey, Gray, Platinum Silver",256 Gb,Core i7,16 Gb,Windows 11 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,788.28,Other,i7,0.0,16.0,256,Unknown,14.0,46.36941176470588,256.0,High-End
Dell,Inspiron 15,15.6 Inches,Carbon Black,1 Tb,Ryzen 7,16 Gb,Windows 11 Home,"Hd Audio, Anti Glare Coating, Memory Card Slot, Numeric Keypad",Integrated,Unknown,Unknown,4.2,809.99,Other,Ryzen 7,0.0,16.0,1,Unknown,15.6,47.646470588235296,1.0,High-End
Dell,Latitude 3520 Laptop,15.6 Inches,Black,1000 Gb,Core i5,16 Gb,Windows 10 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,953.82,Other,i5,0.0,16.0,1000,Unknown,15.6,56.107058823529414,1000.0,Mid-Range
Dell,Inspiron 3511 Laptop,15.6 Inches,Black,500 Gb,Core i5,32 Gb,Windows 10 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,645.99,Other,i5,0.0,32.0,500,Unknown,15.6,19.575454545454544,500.0,Mid-Range
Dell,Latitude 7420 Laptop,14 Inches,Black,512 Gb,Core i7,16 Gb,Windows 11 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,801.99,Other,i7,0.0,16.0,512,Unknown,14.0,47.17588235294118,512.0,High-End
Dell,Inspiron 3511 Laptop,15.6 Inches,Black,2000 Gb,Core i5,8 Gb,Windows 10 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,693.99,Other,i5,0.0,8.0,2000,Unknown,15.6,77.11,2000.0,Budget
Dell,Inspiron 3511 Laptop,15.6 Inches,Black,512 Gb,Core i5,8 Gb,Windows 10 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,599.99,Other,i5,0.0,8.0,512,Unknown,15.6,66.66555555555556,512.0,Budget
Dell,Latitude 3520 Laptop,15.6 Inches,Black,512 Gb,Core i7,Unknown,Windows 10 Home,Unknown,Unknown,Unknown,Unknown,4.2,1667.99,Other,i7,0.0,0.0,512,Unknown,15.6,1667.99,512.0,Budget
Dell,Latitude 5420 Laptop,14 Inches,Black,512 Gb,Core i7,8 Gb,Windows 10 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,807.99,Other,i7,0.0,8.0,512,Unknown,14.0,89.77666666666667,512.0,Mid-Range
Msi,Gf63 Thin 10Scxr,15.6 Inches,Black,2 Tb,Core i5 Family,64 Gb,Windows 10 Home,"Hd Audio, Backlit Keyboard, Anti Glare Coating",Dedicated,Unknown,Unknown,4.2,1029.99,Other,i5,0.0,64.0,2,Unknown,15.6,15.846,2.0,Mid-Range
Dell,Precision 7560 Laptop,15.6 Inches,Silver,256 Gb,Core i7,32 Gb,Windows 11 Pro,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,2102.99,Other,i7,0.0,32.0,256,Unknown,15.6,63.72696969696969,256.0,High-End
Dell,Latitude 5520 Laptop,15.6 Inches,Black,128 Gb,Core i7,16 Gb,Windows 11 Pro,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,1690.99,Other,i7,0.0,16.0,128,Unknown,15.6,99.47,128.0,High-End
Dell,Vostro 3510 Laptop,15.6 Inches,Black,256 Gb,Core i5,16 Gb,Windows 11 Pro,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,713.99,Other,i5,0.0,16.0,256,Unknown,15.6,41.99941176470588,256.0,Mid-Range
Dell,Vostro 3510 Laptop,15.6 Inches,Black,2000 Gb,Core i5,32 Gb,Windows 11 Pro,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,877.99,Other,i5,0.0,32.0,2000,Unknown,15.6,26.605757575757575,2000.0,Mid-Range
Dell,Latitude 5520 Laptop,15.6 Inches,Black,1000 Gb,Core i5,8 Gb,Windows 11 Pro,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,931.3,Other,i5,0.0,8.0,1000,Unknown,15.6,103.47777777777777,1000.0,Budget
Dell,Vostro 3510 Laptop,15.6 Inches,Black,512 Gb,Core i5,12 Gb,Windows 11 Pro,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,732.99,Other,i5,0.0,12.0,512,Unknown,15.6,56.38384615384616,512.0,Mid-Range
Dell,Vostro 3510 Laptop,15.6 Inches,Black,128 Gb,Core i3,8 Gb,Windows 11 Pro,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,691.99,Other,i3,0.0,8.0,128,Unknown,15.6,76.88777777777779,128.0,Budget
Dell,Latitude 3520 Laptop,15.6 Inches,Black,1000 Gb,Core i7,Unknown,Windows 11 Pro,Unknown,Unknown,Unknown,Unknown,4.2,1626.99,Other,i7,0.0,0.0,1000,Unknown,15.6,1626.99,1000.0,Budget
Dell,Latitude 5320 Laptop,13.3 Inches,Black,256 Gb,Core i5,8 Gb,Windows 10 Pro,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,739.99,Other,i5,0.0,8.0,256,Unknown,13.3,82.22111111111111,256.0,Budget
Dell,Vostro 7620 Laptop,16 Inches,Black,4000 Gb,Core i7,40 Gb,Windows 11 Pro,Wifi & Bluetooth,Nvidia Geforce Rtx 3050,Unknown,Unknown,4.2,1512.99,Other,i7,0.0,40.0,4000,Unknown,16.0,36.90219512195122,4000.0,High-End
Dell,Latitude 5520 Laptop,15.6 Inches,Black,256 Gb,Core i7,8 Gb,Windows 11 Pro,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,2337.99,Other,i7,0.0,8.0,256,Unknown,15.6,259.77666666666664,256.0,Mid-Range
Lenovo,Thinkbook 15 G4,15.6 Inches,Mineral Grey,2 Tb,Core i7 Family,16 Gb,Windows 10 Pro,"Fingerprint Reader, Backlit Keyboard, Anti Glare Coating, Memory Card Slot, Numeric Keypad",Integrated,Unknown,Unknown,4.2,1279.0,Other,i7,0.0,16.0,2,Unknown,15.6,75.23529411764706,2.0,High-End
Msi,Raider Ge76 12Ue,17.3 Inches,Titanium Blue-Black-Dark Blue-Black,1 Tb,Intel Core i9,16 Gb,Windows 10 Pro,"Hd Audio, Backlit Keyboard, Anti Glare Coating, Memory Card Slot, Numeric Keypad",Dedicated,Unknown,Unknown,4.2,1999.0,Intel,i9,0.0,16.0,1,Unknown,17.3,117.58823529411765,1.0,High-End
Dell,7520,15.6 Inches,Black,256 Gb,Core i7,16 Gb,Windows 10 Pro,Trackpoint,"Integrated, Dedicated",Unknown,Unknown,4.2,439.99,Other,i7,0.0,16.0,256,Unknown,15.6,25.881764705882354,256.0,High-End
Dell,Latitude 7420 Laptop,14 Inches,Black,1000 Gb,Core i7,Unknown,Windows 10 Home,Unknown,Unknown,Unknown,Unknown,4.2,1528.99,Other,i7,0.0,0.0,1000,Unknown,14.0,1528.99,1000.0,Budget
Dell,Inspiron 3511 Laptop,15.6 Inches,Black,500 Gb,Core i5,8 Gb,Windows 10 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,604.99,Other,i5,0.0,8.0,500,Unknown,15.6,67.22111111111111,500.0,Budget
Lenovo,Thinkpad E16 Gen 1,16 Inches,Graphite Black,1 Tb,Core i7 Family,16 Gb,Windows 11 Home,"Fingerprint Reader, Trackpoint, Backlit Keyboard, Anti Glare Coating, Numeric Keypad",Integrated,Unknown,Unknown,4.2,1309.0,Other,i7,0.0,16.0,1,Unknown,16.0,77.0,1.0,High-End
Acer,Aspire 3 A315,15.6 Inches,Pure Silver,512 Gb,Core i5 Family,8 Gb,Windows 10 Pro,"Hd Audio, Backlit Keyboard, Anti Glare Coating, Numeric Keypad",Integrated,Unknown,Unknown,4.2,709.0,Other,i5,0.0,8.0,512,Unknown,15.6,78.77777777777777,512.0,Budget
Dell,Latitude 3420 Laptop,14 Inches,Black,1000 Gb,Core i7,64 Gb,Windows 10 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,1158.77,Other,i7,0.0,64.0,1000,Unknown,14.0,17.82723076923077,1000.0,High-End
Dell,Latitude 5520 Laptop,15.6 Inches,Black,256 Gb,Core i5,4 Gb,Windows 11 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,844.58,Other,i5,0.0,4.0,256,Unknown,15.6,168.916,256.0,Budget
Dell,G15 5530 Laptop,15.6 Inches,Gray,1000 Gb,Core i7,16 Gb,Windows 11 Home,Wifi & Bluetooth,Nvidia Geforce Rtx 4050,Unknown,Unknown,4.2,1366.99,Other,i7,0.0,16.0,1000,Unknown,15.6,80.41117647058823,1000.0,High-End
Dell,Latitude 5320 Laptop,13.3 Inches,Black,256 Gb,Core i5,Unknown,Windows 11 Pro,Unknown,Unknown,Unknown,Unknown,4.2,899.99,Other,i5,0.0,0.0,256,Unknown,13.3,899.99,256.0,Entry-Level
Dell,Precision 7670 Laptop,16 Inches,Silver,2000 Gb,Core i9,64 Gb,Windows 11 Pro,Wifi & Bluetooth,Nvidia Rtx A1000,Unknown,Unknown,4.2,2738.99,Other,i9,0.0,64.0,2000,Unknown,16.0,42.13830769230769,2000.0,High-End
Dell,Latitude 5520 Laptop,15.6 Inches,Black,256 Gb,Core i5,16 Gb,Windows 10 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,1683.99,Other,i5,0.0,16.0,256,Unknown,15.6,99.05823529411765,256.0,Mid-Range
Dell,Latitude 5520 Laptop,15.6 Inches,Black,2000 Gb,Core i7,64 Gb,Windows 11 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,2675.99,Other,i7,0.0,64.0,2000,Unknown,15.6,41.16907692307692,2000.0,High-End
Dell,Latitude 5420 Laptop,14 Inches,Black,256 Gb,Core i7,16 Gb,Windows 10 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,764.99,Other,i7,0.0,16.0,256,Unknown,14.0,44.99941176470588,256.0,High-End
Dell,Latitude 5520 Laptop,15.6 Inches,Black,1000 Gb,Core i5,32 Gb,Windows 10 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,992.1,Other,i5,0.0,32.0,1000,Unknown,15.6,30.063636363636363,1000.0,Mid-Range
Dell,Latitude 5520 Laptop,15.6 Inches,Black,1000 Gb,Core i7,16 Gb,Windows 10 Home,Wifi & Bluetooth,Integrated,Unknown,Unknown,4.2,1764.99,Other,i7,0.0,16.0,1000,Unknown,15.6,103.8229411764706,1000.0,High-End
Hp,15-Dy200,15.6 Inches,Natural Silver,512 Gb,Core i7 Family,16 Gb,Windows 11 Pro,"Hd Audio, Memory Card Slot, Numeric Keypad",Integrated,Unknown,Unknown,4.2,899.0,Other,i7,0.0,16.0,512,Unknown,15.6,52.88235294117647,512.0,High-End
Dell,Xps 9530 Laptop,15.6 Inches,Platinum Silver,512 Gb,Core i9,16 Gb,Windows 11 Pro,Wifi & Bluetooth,Nvidia Geforce Rtx 4070,Unknown,Unknown,4.2,2604.99,Other,i9,0.0,16.0,512,Unknown,15.6,153.23470588235293,512.0,High-End
Dell,Alienware X17 R2 Laptop,17.3 Inches,Lunar Light,2000 Gb,Core i7,64 Gb,Windows 11 Home,Wifi & Bluetooth,Nvidia Geforce Rtx 3060,Unknown,Unknown,4.2,2921.99,Other,i7,0.0,64.0,2000,Unknown,17.3,44.95369230769231,2000.0,High-End
Dell,Xps 9530 Laptop,15.6 Inches,Platinum Silver,1000 Gb,Core i9,64 Gb,Windows 11 Home,Wifi & Bluetooth,Nvidia Geforce Rtx 4070,Unknown,Unknown,4.2,3178.99,Other,i9,0.0,64.0,1000,Unknown,15.6,48.90753846153846,1000.0,High-End
Dell,Vostro 7620 Laptop,16 Inches,Black,2000 Gb,Core i7,40 Gb,Windows 10 Pro,Wifi & Bluetooth,Nvidia Geforce Rtx 3050 Ti,Unknown,Unknown,4.2,1365.99,Other,i7,0.0,40.0,2000,Unknown,16.0,33.316829268292686,2000.0,High-End
